Store Code	Date	Retail Week	Transaction ID	Agent Code	Customer Code	Line Item ID	Line Item Description	Quantity	Line Item Price	Line barcode	Line creation date
MB067	16/06/2020	24	1126641	EN	CL024459	CALL10	Lala Call & Collect	1	0.00	3150000019497	16/06/2020 11:33:25 AM
MB067	16/06/2020	24	1126641	EN	CL024459	LA760032489	CONF TONIQUE B400ML /NP-NA	1	90.00	3305145931812	16/06/2020 11:33:25 AM
MB067	16/06/2020	24	1126641	EN	CL024459	LA760058846	LA AW20 REN GWP	1	34.00	9778330895196	16/06/2020 11:33:25 AM
HM047	17/06/2020	24	148987	HR	CD0421723	BE660074559	LUMINOUS SILK 5 F/P30ML	1	100.00	3528390627435	17/06/2020 02:46:47 PM
HM047	17/06/2020	24	148987	HR	CD0421723	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	17/06/2020 02:47:00 PM
MB083	17/06/2020	24	156700	JW	BW0447285	LA760029153	IDOL V75ML/NP	1	150.00	3794986260856	17/06/2020 12:38:24 PM
MB083	17/06/2020	24	156700	JW	BW0447285	CALL10	Lala Call & Collect	1	0.00	3150000019497	17/06/2020 12:37:55 PM
MB083	17/06/2020	24	156701	JW	BK0343762	LA760030551	TIU SPF15 010 F/P30ML /RP	1	64.00	3794985001763	17/06/2020 03:53:59 PM
MB083	17/06/2020	24	156701	JW	BK0343762	CALL10	Lala Call & Collect	1	0.00	3150000019497	17/06/2020 03:53:42 PM
AJ019	17/06/2020	24	185387	LK	BQ0588465	LA760019004	MANUFIQUE NIGHT CREAM 50ML	1	150.00	3785808690281	17/06/2020 01:57:19 PM
AJ019	17/06/2020	24	185387	LK	BQ0588465	LA760022970	LVEB Night Cream V1.2ML SAMPLING NOEL 2017	1	0.00	3794985440826	17/06/2020 02:01:05 PM
AJ019	17/06/2020	24	185387	LK	BQ0588465	LA760020369	LVEB NEW Night Cream INTENSE SAMPLE 1.2ML	1	0.00	3794986612984	17/06/2020 02:01:24 PM
AJ019	17/06/2020	24	185387	LK	BQ0588465	LA760061344	ZEN SPF15 CREAM 50ML ROUTINE SET20	1	97.00	3794986613838	17/06/2020 01:57:31 PM
AJ019	17/06/2020	24	185387	LK	BQ0588465	CALL10	Lala Call & Collect	1	0.00	3150000019497	17/06/2020 02:01:51 PM
AJ039	18/06/2020	24	124997	MW	BA0472836	LA760017200	PC CR YEUX J20ML	1	230.00	3794985651037	18/06/2020 01:56:53 PM
AJ039	18/06/2020	24	124997	MW	BA0472836	LA760041422	PC RICH CREAM REFILL J60ML /NF	1	365.00	3794985651612	18/06/2020 01:55:26 PM
AJ039	18/06/2020	24	124997	MW	BA0472836	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 02:00:52 PM
AJ039	18/06/2020	24	124998	MW	CL0289237	LA760041422	PC RICH CREAM REFILL J60ML /NF	1	365.00	3794985651612	18/06/2020 02:22:21 PM
AJ039	18/06/2020	24	124998	MW	CL0289237	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 02:23:51 PM
AJ019	18/06/2020	24	166017	MV	CK0351219	BE660045326	DESIGNER LIFT 3 FL30ML	1	112.00	3785797565537	18/06/2020 10:46:43 AM
AJ019	18/06/2020	24	166017	MV	CK0351219	BE660038806	GAW CLARITE RED VANITY H1 2020 FCA	1	48.00	3794986635308	18/06/2020 10:47:17 AM
AJ019	18/06/2020	24	166017	MV	CK0351219	BE660068319	DESIGNER MESH INTER 3 PRESET FG	1	120.00	5182192807384	18/06/2020 10:46:59 AM
AJ019	18/06/2020	24	166017	MV	CK0351219	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	18/06/2020 10:59:38 AM
AJ010	18/06/2020	24	171037	BV	BE0593848	LA760040199	BLISS Delux (SAMP)	1	0.00	3150000013346	18/06/2020 11:38:47 AM
AJ010	18/06/2020	24	171037	BV	BE0593848	LA760055996	MANUFIQUE SERUM T5ML SAM /NU	1	0.00	3785809628550	18/06/2020 11:38:51 AM
AJ010	18/06/2020	24	171037	BV	BE0593848	LA760038731	PC SOFT CREAM REFILL J60ML /NF	1	365.00	3794985651245	18/06/2020 10:48:35 AM
AJ010	18/06/2020	24	171037	BV	BE0593848	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 10:48:27 AM
AJ010	18/06/2020	24	171040	BV	CE091439	LA760057843	PC ROSE ESSENCE F150ML	1	187.00	3794985585357	18/06/2020 03:56:16 PM
AJ010	18/06/2020	24	171040	BV	CE091439	LA760031921	INTIA ROUGE DRAMA MATTE 196	1	55.00	3794985613415	18/06/2020 03:56:48 PM
AJ010	18/06/2020	24	171040	BV	CE091439	LA760062584	ABS CUSH 19 PRESET 110 FG ASIA	1	153.00	5182192775529	18/06/2020 03:56:29 PM
AJ010	18/06/2020	24	171040	BV	CE091439	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 03:56:01 PM
MB088	18/06/2020	24	192698	DD	AH030580	LA760021743	GEN BELLE DE TEINT 04	1	97.00	3794983777554	18/06/2020 12:08:06 PM
MB088	18/06/2020	24	192698	DD	AH030580	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 12:08:22 PM
AJ041	18/06/2020	24	194584	FA	BP0291781	LA760079695	TONIQUE DOUCEUR B400ML	1	90.00	3305145931747	18/06/2020 04:17:17 PM
AJ041	18/06/2020	24	194584	FA	BP0291781	LA760010976	LATE GEL T125ML	1	64.00	3785807278582	18/06/2020 04:17:07 PM
AJ041	18/06/2020	24	194584	FA	BP0291781	LA760054997	ABS EXT SERUM P/B30ML /NG	1	600.00	3785809973336	18/06/2020 04:16:41 PM
AJ041	18/06/2020	24	194584	FA	BP0291781	LA760011262	ABS EXT ELIXIR RECH P50ML	1	560.00	3794985425969	18/06/2020 04:16:53 PM
AJ041	18/06/2020	24	194584	FA	BP0291781	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	18/06/2020 04:17:19 PM
AJ041	18/06/2020	24	194584	FA	BP0291781	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:17:26 PM
AJ041	18/06/2020	24	194585	FA	BI0148352	LA760042267	BASE PRO B25ML 01 FF	1	63.00	3785806918300	18/06/2020 04:18:37 PM
AJ041	18/06/2020	24	194585	FA	BI0148352	LA760074389	HYP DOLL EYES (EFF + BIFACIL) SET20	1	61.00	3794986613719	18/06/2020 04:18:25 PM
AJ041	18/06/2020	24	194585	FA	BI0148352	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:18:41 PM
AJ041	18/06/2020	24	194586	FA	BV097304	LA760011314	GEN MDAY BLISS RICH SET 20	1	435.00	9778330896268	18/06/2020 04:19:43 PM
AJ041	18/06/2020	24	194586	FA	BV097304	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	18/06/2020 04:19:52 PM
AJ041	18/06/2020	24	194586	FA	BV097304	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:19:33 PM
AJ041	18/06/2020	24	194587	FA	AM0464800	LA760033235	LVEB EDT FLEUR PARF SP100ML	1	127.20	3794983779178	18/06/2020 04:21:05 PM
AJ041	18/06/2020	24	194587	FA	AM0464800	LA760029153	IDOL V75ML/NP	1	150.00	3794986260856	18/06/2020 04:20:50 PM
AJ041	18/06/2020	24	194587	FA	AM0464800	LA760029676	GEN MDAY BLISS BEAUTY GENX 20	1	525.00	9778330896292	18/06/2020 04:21:22 PM
AJ041	18/06/2020	24	194587	FA	AM0464800	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	18/06/2020 04:21:34 PM
AJ041	18/06/2020	24	194587	FA	AM0464800	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:20:41 PM
AJ041	18/06/2020	24	194588	FA	CF0131206	LA760038782	NUTR ROYAL HANDS T100ML	1	70.00	3785807568772	18/06/2020 04:24:49 PM
AJ041	18/06/2020	24	194588	FA	CF0131206	LA760029756	GEN MDAY BLISS SOFT SET 20	1	435.00	9778330896243	18/06/2020 04:25:08 PM
AJ041	18/06/2020	24	194588	FA	CF0131206	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	18/06/2020 04:25:17 PM
AJ041	18/06/2020	24	194588	FA	CF0131206	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:24:32 PM
AJ041	18/06/2020	24	194589	FA	BA063100	LA760011414	ABX EYE CREAM J20ML	1	215.00	3785809620760	18/06/2020 04:27:36 PM
AJ041	18/06/2020	24	194589	FA	BA063100	LA760024039	ABS EXT ELIXIR RECH  REFILL P50ML	1	465.00	3794985425984	18/06/2020 04:27:21 PM
AJ041	18/06/2020	24	194589	FA	BA063100	ES690029003	ABS OLEO SERUM P/B30ML /NF	1	365.00	3794985650981	18/06/2020 04:27:51 PM
AJ041	18/06/2020	24	194589	FA	BA063100	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	18/06/2020 04:28:00 PM
AJ041	18/06/2020	24	194589	FA	BA063100	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:26:28 PM
AJ041	18/06/2020	24	194590	KS	AX0421688	LA760065485	MANUFIQUE SERUM B75ML RENO	1	215.00	3794986254697	18/06/2020 04:54:20 PM
AJ041	18/06/2020	24	194590	KS	AX0421688	LA760077541	MANUFIQUE SERUM 30ML ROUTINE SET20	1	110.00	3794986613823	18/06/2020 04:54:11 PM
AJ041	18/06/2020	24	194590	KS	AX0421688	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 04:54:00 PM
MB080	18/06/2020	24	1233553	AH	BY0230432	CALL10	Lala Call & Collect	1	0.00	3150000019497	18/06/2020 02:56:25 PM
MB080	18/06/2020	24	1233553	AH	BY0230432	LA760024028	BLISS TEINT 110-PO P35ML ASIE	1	161.00	3794983852868	18/06/2020 02:56:10 PM
HM047	19/06/2020	24	117617	JP	BT031397	LA760079847	CONF CR MOUSSE T125ML /NG	1	64.00	3785807281788	19/06/2020 11:48:58 AM
HM047	19/06/2020	24	117617	JP	BT031397	LA760038782	NUTR ROYAL HANDS T100ML	1	70.00	3785807568772	19/06/2020 11:49:12 AM
HM047	19/06/2020	24	117617	JP	BT031397	LA760050199	VIS CREME JOUR J50ML/NP/GNF1ML	1	155.00	3794984532640	19/06/2020 11:49:37 AM
HM047	19/06/2020	24	117617	JP	BT031397	LA760034622	PC SOFT CREAM P60ML /NF	1	425.00	3794985357172	19/06/2020 11:49:26 AM
HM047	19/06/2020	24	117617	JP	BT031397	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 11:48:41 AM
HM047	19/06/2020	24	117617	JP	BT031397	LA760055996	MANUFIQUE SERUM T5ML SAM /NU	2	0.00	3785809628550	19/06/2020 11:49:53 AM
MB076	19/06/2020	24	138169	JP	AI0419550	LA760033238	NUTR VISAGE T125ML /NF	1	170.00	3305143278310	19/06/2020 12:46:30 PM
MB076	19/06/2020	24	138169	JP	AI0419550	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 12:47:01 PM
MB076	19/06/2020	24	138172	JP	AG0443153	LA760045647	GRANDIOSE WP 01	1	59.00	3794983769149	19/06/2020 12:54:36 PM
MB076	19/06/2020	24	138172	JP	AG0443153	LA760030551	TIU SPF15 010 F/P30ML /RP	1	64.00	3794985001763	19/06/2020 12:55:33 PM
MB076	19/06/2020	24	138172	JP	AG0443153	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 12:55:57 PM
MB076	19/06/2020	24	138174	JP	CK075178	LA760069954	ZEN CR PS P50M ASIE /NG	1	92.00	3785809159286	19/06/2020 03:14:01 PM
MB076	19/06/2020	24	138174	JP	CK075178	LA760070261	GEN PERF PART LIGHT PRL SERUM RENO	1	240.00	9778330890566	19/06/2020 03:14:09 PM
MB076	19/06/2020	24	138174	JP	CK075178	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 03:17:24 PM
AJ010	19/06/2020	24	171045	BV	AC0374305	LA760055996	MANUFIQUE SERUM T5ML SAM /NU	1	0.00	3785809628550	19/06/2020 07:01:04 PM
AJ010	19/06/2020	24	171045	BV	AC0374305	LA760054997	ABS EXT SERUM P/B30ML /NG	1	600.00	3785809973336	19/06/2020 06:57:55 PM
AJ010	19/06/2020	24	171045	BV	AC0374305	LA760020624	IDOL SAMPLING CARD 1.2ML	1	0.00	3794986260903	19/06/2020 07:01:00 PM
AJ010	19/06/2020	24	171045	BV	AC0374305	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 07:00:55 PM
AJ041	19/06/2020	24	194591	FA	CM095931	LA760011314	GEN MDAY BLISS RICH SET 20	1	435.00	9778330896268	19/06/2020 10:12:05 AM
AJ041	19/06/2020	24	194591	FA	CM095931	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 10:12:52 AM
AJ041	19/06/2020	24	194591	FA	CM095931	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 10:13:12 AM
AJ041	19/06/2020	24	194592	FA	AA0284990	LA760053345	ZEN BB CR 03 T50ML /NF	1	72.00	3794984074963	19/06/2020 10:37:50 AM
AJ041	19/06/2020	24	194592	FA	AA0284990	LA760048976	MANUFIQUE SERUM B115ML	1	305.00	3794986134309	19/06/2020 10:37:44 AM
AJ041	19/06/2020	24	194592	FA	AA0284990	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 10:39:04 AM
AJ041	19/06/2020	24	194595	FA	AZ0581726	LA760013673	GEN INTIA ROUGE CREAM 120	1	55.00	3794984997741	19/06/2020 10:57:20 AM
AJ041	19/06/2020	24	194595	FA	AZ0581726	LA760033420	TIU SPF15 045 F/P30ML /RP	1	64.00	3794985001852	19/06/2020 10:57:15 AM
AJ041	19/06/2020	24	194595	FA	AZ0581726	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 10:57:38 AM
AJ041	19/06/2020	24	194598	FA	BP0260011	LA760074253	ABS CLEANSING OIL-IN-GEL T125ML	1	112.00	3794985266406	19/06/2020 11:44:47 AM
AJ041	19/06/2020	24	194598	FA	BP0260011	LA760072648	LA BASE ROSY	1	55.00	3794985279570	19/06/2020 11:45:41 AM
AJ041	19/06/2020	24	194598	FA	BP0260011	LA760029676	GEN MDAY BLISS BEAUTY GENX 20	1	525.00	9778330896292	19/06/2020 11:45:05 AM
AJ041	19/06/2020	24	194598	FA	BP0260011	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 11:45:44 AM
AJ041	19/06/2020	24	194598	FA	BP0260011	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 11:45:59 AM
AJ041	19/06/2020	24	194600	KS	CD066309	LA760028288	CRAYON WATERPROOF TEINTE 02	1	53.00	3305146089553	19/06/2020 12:06:59 PM
AJ041	19/06/2020	24	194600	KS	CD066309	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 12:08:09 PM
AJ041	19/06/2020	24	194601	KS	CG0599086	LA760079847	CONF CR MOUSSE T125ML /NG	1	64.00	3785807281788	19/06/2020 12:09:29 PM
AJ041	19/06/2020	24	194601	KS	CG0599086	LA760060959	TMR Night Cream SPRAY 75ML /NF	1	153.00	3785809044428	19/06/2020 12:09:18 PM
AJ041	19/06/2020	24	194601	KS	CG0599086	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 12:09:06 PM
AJ041	19/06/2020	24	194603	FA	AY0241316	LA760027617	ABX DAY CREAM J50ML /NG	1	335.00	3785809621272	19/06/2020 01:26:43 PM
AJ041	19/06/2020	24	194603	FA	AY0241316	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 01:27:02 PM
AJ041	19/06/2020	24	194603	FA	AY0241316	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 01:26:57 PM
AJ041	19/06/2020	24	194604	FA	BV0491589	LA760038731	PC SOFT CREAM REFILL J60ML /NF	1	365.00	3794985651245	19/06/2020 01:51:15 PM
AJ041	19/06/2020	24	194604	FA	BV0491589	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 02:01:31 PM
AJ041	19/06/2020	24	194604	FA	BV0491589	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 01:57:54 PM
AJ041	19/06/2020	24	194605	FA	AO022563	LA760041422	PC RICH CREAM REFILL J60ML /NF	1	365.00	3794985651612	19/06/2020 02:05:37 PM
AJ041	19/06/2020	24	194605	FA	AO022563	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 02:05:56 PM
AJ041	19/06/2020	24	194605	FA	AO022563	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 02:06:54 PM
AJ041	19/06/2020	24	194606	FA	BT0134889	LA760075515	ABS EXT OIL P/B30ML /NP OS /RP	1	505.00	3794983978697	19/06/2020 02:16:23 PM
AJ041	19/06/2020	24	194606	FA	BT0134889	LA760048976	MANUFIQUE SERUM B115ML	1	305.00	3794986134309	19/06/2020 02:16:11 PM
AJ041	19/06/2020	24	194606	FA	BT0134889	LA760070411	TEINT MIRACLE LOOSE PWD 03	1	99.00	5242592081292	19/06/2020 02:16:18 PM
AJ041	19/06/2020	24	194606	FA	BT0134889	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 02:18:08 PM
AJ041	19/06/2020	24	194606	FA	BT0134889	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 02:19:36 PM
AJ041	19/06/2020	24	194610	FA	CP0448057	LA760017200	PC CR YEUX J20ML	1	230.00	3794985651037	19/06/2020 02:54:14 PM
AJ041	19/06/2020	24	194610	FA	CP0448057	LA760024436	PC SERUM YEUX F/P15ML	1	220.00	3794985898823	19/06/2020 02:54:10 PM
AJ041	19/06/2020	24	194610	FA	CP0448057	LA760075671	GEN PERF PART REN CRM 50ML MICRO	1	285.00	9778330890630	19/06/2020 02:54:01 PM
AJ041	19/06/2020	24	194610	FA	CP0448057	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	19/06/2020 02:57:11 PM
AJ041	19/06/2020	24	194610	FA	CP0448057	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 02:57:26 PM
AJ041	19/06/2020	24	194611	KS	CS0228317	LA760041422	PC RICH CREAM REFILL J60ML /NF	1	365.00	3794985651612	19/06/2020 03:20:36 PM
AJ041	19/06/2020	24	194611	KS	CS0228317	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 03:21:43 PM
AJ041	19/06/2020	24	194613	KS	AW0117887	LA760028417	HYPO DRAMA 01 /NP	1	56.00	3785808402824	19/06/2020 05:12:52 PM
AJ041	19/06/2020	24	194613	KS	AW0117887	LA760058369	TIUW SPF15 021 P/B30ML/RP FF	1	64.00	3794985343088	19/06/2020 05:12:44 PM
AJ041	19/06/2020	24	194613	KS	AW0117887	LA760077541	MANUFIQUE SERUM 30ML ROUTINE SET20	1	110.00	3794986613823	19/06/2020 05:13:02 PM
AJ041	19/06/2020	24	194613	KS	AW0117887	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 05:13:07 PM
MB080	19/06/2020	24	1233558	AH	AD0299011	CALL10	Lala Call & Collect	1	0.00	3150000019497	19/06/2020 09:06:40 AM
MB080	19/06/2020	24	1233558	AH	AD0299011	LA760038731	PC SOFT CREAM REFILL J60ML /NF	1	365.00	3794985651245	19/06/2020 09:06:24 AM
MB073	20/06/2020	24	144956	AO	AN0205206	LA760024399	TRL 260 BIS N P/B30ML OTC	1	81.00	3794986517110	20/06/2020 12:18:55 PM
MB073	20/06/2020	24	144956	AO	AN0205206	LA760063556	HYDRA ZEN GLOW SACH 1ML	1	60.00	3794986533886	20/06/2020 12:19:27 PM
MB073	20/06/2020	24	144956	AO	AN0205206	LA760020369	LVEB NEW Night Cream INTENSE SAMPLE 1.2ML	1	0.00	3794986612984	20/06/2020 12:19:13 PM
AJ010	20/06/2020	24	171049	SJ	AF0189669	LA760032230	PC ROSE MASK J75ML /NG	1	265.00	3794985260458	20/06/2020 12:32:42 PM
AJ010	20/06/2020	24	171049	SJ	AF0189669	LA760011262	ABS EXT ELIXIR RECH P50ML	1	560.00	3794985425969	20/06/2020 12:34:39 PM
AJ010	20/06/2020	24	171049	SJ	AF0189669	LA760057843	PC ROSE ESSENCE F150ML	1	187.00	3794985585357	20/06/2020 12:34:51 PM
AJ010	20/06/2020	24	171049	SJ	AF0189669	CALL10	Lala Call & Collect	1	0.00	3150000019497	20/06/2020 12:35:07 PM
AJ010	20/06/2020	24	171050	SJ	BX0599728	LA760052093	ABS EXT RITUAL EYES J15ML /NF	1	410.00	3785809719074	20/06/2020 12:36:54 PM
AJ010	20/06/2020	24	171050	SJ	BX0599728	LA760072724	ABS EXTRAIT EAU SOIN P/B150ML	1	215.00	3785809973014	20/06/2020 12:37:06 PM
AJ010	20/06/2020	24	171050	SJ	BX0599728	CALL10	Lala Call & Collect	1	0.00	3150000019497	20/06/2020 12:37:14 PM
AJ010	20/06/2020	24	171054	SJ	CA0198961	LA760047209	CLEAR B150ML	1	150.00	3794986146653	20/06/2020 03:42:59 PM
AJ010	20/06/2020	24	171054	SJ	CA0198961	CALL10	Lala Call & Collect	1	0.00	3150000019497	20/06/2020 03:43:07 PM
AJ041	20/06/2020	24	194628	FA	CA0114556	LA760057843	PC ROSE ESSENCE F150ML	1	187.00	3794985585357	20/06/2020 02:55:55 PM
AJ041	20/06/2020	24	194628	FA	CA0114556	LA760071081	PC RICH CREAM RECH J60ML	1	425.00	3794985651619	20/06/2020 02:56:03 PM
AJ041	20/06/2020	24	194628	FA	CA0114556	LA760048976	MANUFIQUE SERUM B115ML	1	305.00	3794986134309	20/06/2020 02:56:14 PM
AJ041	20/06/2020	24	194628	FA	CA0114556	CALL10	Lala Call & Collect	1	0.00	3150000019497	20/06/2020 02:55:46 PM
MB080	20/06/2020	24	1233580	AH	CX0351468	CALL10	Lala Call & Collect	1	0.00	3150000019497	20/06/2020 09:48:13 AM
MB080	20/06/2020	24	1233580	AH	CX0351468	LA760013534	LVEB NEW Night Cream INTENSE V100ML	1	225.00	3794986641657	20/06/2020 09:46:03 AM
MB080	20/06/2020	24	1233607	AH	AQ0405653	CALL10	Lala Call & Collect	1	0.00	3150000019497	20/06/2020 04:35:38 PM
MB080	20/06/2020	24	1233607	AH	AQ0405653	LA760072169	HYPO PALETTE 5 COULEURS 03	1	87.00	3794986075784	20/06/2020 04:34:23 PM
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
