Store Code	Date	Retail Week	Transaction ID	Agent Code	Customer Code	Line Item ID	Line Item Description	Quantity	Line Item Price	Line barcode	Line creation date
MB083	26/07/2020	30	157111	JW	AO0551859	LA760071081	PC RICH CREAM RECH J60ML	1	425.00	3794985651619	26/07/2020 03:08:59 PM
MB083	26/07/2020	30	157111	JW	AO0551859	LA760073707	GEN ABS - RECRUITMENT GIFT 2H20	1	73.00	9778330896365	26/07/2020 03:08:26 PM
MB083	26/07/2020	30	157111	JW	AO0551859	CALL10	Lala Call & Collect	1	0.00	3150000019497	26/07/2020 03:08:43 PM
MB088	26/07/2020	30	160543	LH	CF094664	ES690030437	PSE Night Cream VAPO 90ML/NF2	1	189.00	3533712376215	26/07/2020 04:25:57 PM
MB088	26/07/2020	30	160543	LH	CF094664	ES690031200	TOTAL HAUTE 7	1	62.00	3794985294870	26/07/2020 04:24:41 PM
MB088	26/07/2020	30	160543	LH	CF094664	ES690063592	TOTAL HAUTE 16	1	62.00	3794985294968	26/07/2020 04:24:24 PM
MB088	26/07/2020	30	160543	LH	CF094664	ES690023089	NIGHT REGENOT SERUM DOSE 1ML	1	73.00	3794986271627	26/07/2020 04:25:26 PM
MB088	26/07/2020	30	160543	LH	CF094664	ES690072968	ROUGE PUR HAUTE THE SLIM 31	1	62.00	3794986593281	26/07/2020 04:25:18 PM
MB088	26/07/2020	30	160543	LH	CF094664	CALL50	ES Call & Collect	1	0.00	3150000019536	26/07/2020 04:25:37 PM
MB088	26/07/2020	30	160544	LH	BC0400319	ES690064857	TOTAL HAUTE 23	1	62.00	3794985295039	26/07/2020 04:27:42 PM
MB088	26/07/2020	30	160544	LH	BC0400319	ES690023089	NIGHT REGENOT SERUM DOSE 1ML	1	73.00	3794986271627	26/07/2020 04:28:18 PM
MB088	26/07/2020	30	160544	LH	BC0400319	ES690038615	Night Cream LE CLARITE 20 FG	1	98.00	5182192744567	26/07/2020 04:27:25 PM
MB088	26/07/2020	30	160544	LH	BC0400319	CALL50	ES Call & Collect	1	0.00	3150000019536	26/07/2020 04:28:04 PM
HM055	26/07/2020	30	1125492	AS	BV0477126	CALL20	Bacci Call & Collect	1	0.00	3150000019520	26/07/2020 10:55:58 AM
HM055	26/07/2020	30	1125492	AS	BV0477126	BA660051352	AGE DEFIER MOISTURIZER 50ML	1	66.00	3786269689587	26/07/2020 10:53:59 AM
HM055	26/07/2020	30	1125492	AS	BV0477126	BA660011972	ULTMT STRGTH HAND SALVE 75ML	1	27.00	3885204443923	26/07/2020 10:54:09 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	CALL20	Bacci Call & Collect	1	0.00	3150000019520	26/07/2020 11:33:01 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660022320	CC DARK SPOT 30ML	1	84.00	3786268712769	26/07/2020 11:32:27 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660045370	SUPER MULTI CORRECT CREAM 7ML DLX	1	87.00	3786268995897	26/07/2020 11:36:16 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660043460	ULTRA FACIAL MASQUE 7ML DLX	1	73.00	3786269019246	26/07/2020 11:36:05 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660076599	REWIND FOAMING WASH 30ML DLX	1	68.00	3786269162474	26/07/2020 11:32:56 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660021405	PSLRC 75ML	1	124.00	3786270112984	26/07/2020 11:32:23 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660061881	AVOCADO MASK 10G DLX	1	48.00	3786270534831	26/07/2020 11:35:38 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660049138	REWIND WATER CREAM 50ML	1	69.00	3786270589931	26/07/2020 11:31:58 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660028858	REWIND WATER CREAM 7ML DLX	1	27.00	3786270590060	26/07/2020 11:32:47 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660029670	CANNABIS HRBL CONC 1.5ML PKT	1	59.00	3786270649773	26/07/2020 11:36:52 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660035158	PSLRC EYE 3ML DLX	1	74.00	3786270751580	26/07/2020 11:23:09 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	26/07/2020 11:32:17 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660077612	MIDNIGHT RECOVERY EYE 3ML DLX	1	91.00	3786273841249	26/07/2020 11:32:50 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660028762	CREME DE CORPS 30ML DLX	1	48.00	3885204439523	26/07/2020 11:35:23 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660022017	REWIND TONER 40ML DLX	1	72.00	3885204449456	26/07/2020 11:32:54 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660043037	BLUE HERBAL LOT 40ML DLX	1	88.00	3885204458338	26/07/2020 11:36:21 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660074470	HYD PLUMP RETEX SERUM CONC 3ML PCKT	3	76.00	3786269150622	26/07/2020 11:37:11 AM
HM055	26/07/2020	30	1125494	AS	CT0280878	BA660032148	BH SPOT TREATMENT RENO 1.5ML PCKT	3	27.00	3786269867445	26/07/2020 11:37:02 AM
HM055	26/07/2020	30	1125499	AS	BX055800	CALL20	Bacci Call & Collect	1	0.00	3150000019520	26/07/2020 02:07:00 PM
HM055	26/07/2020	30	1125499	AS	BX055800	BA660076599	REWIND FOAMING WASH 30ML DLX	1	68.00	3786269162474	26/07/2020 02:09:50 PM
HM055	26/07/2020	30	1125499	AS	BX055800	BA660028858	REWIND WATER CREAM 7ML DLX	1	27.00	3786270590060	26/07/2020 02:09:47 PM
HM055	26/07/2020	30	1125499	AS	BX055800	BA660077612	MIDNIGHT RECOVERY EYE 3ML DLX	1	91.00	3786273841249	26/07/2020 02:09:44 PM
HM055	26/07/2020	30	1125499	AS	BX055800	BA660022017	REWIND TONER 40ML DLX	1	72.00	3885204449456	26/07/2020 02:09:46 PM
HM055	26/07/2020	30	1125499	AS	BX055800	BA660036577	AMINO ACID COND 30ML DLX	2	80.00	3786273752513	26/07/2020 02:09:32 PM
HM055	26/07/2020	30	1125499	AS	BX055800	BA660079029	AMINO ACID SHAMPOO 500ML	4	56.00	3885204444002	26/07/2020 02:07:47 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	CALL10	Lala Call & Collect	1	0.00	3150000019497	26/07/2020 05:46:30 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760017518	PC EMULSION P/B75ML	1	385.00	3794984983166	26/07/2020 05:44:56 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760034622	PC SOFT CREAM P60ML /NF	1	425.00	3794985357172	26/07/2020 05:44:41 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760057843	PC ROSE ESSENCE F150ML	1	187.00	3794985585357	26/07/2020 05:45:15 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	ES690029003	ABS OLEO SERUM P/B30ML /NF	1	365.00	3794985650981	26/07/2020 05:44:49 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760017200	PC CR YEUX J20ML	1	230.00	3794985651037	26/07/2020 05:44:27 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760065485	MANUFIQUE SERUM B75ML RENO	1	215.00	3794986254697	26/07/2020 05:45:06 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760073707	GEN ABS - RECRUITMENT GIFT 2H20	1	73.00	9778330896365	26/07/2020 05:45:47 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760043140	LA GNF 75ML O O GWP	1	83.00	9778330897874	26/07/2020 05:46:10 PM
AJ014	26/07/2020	30	1151386	JP	BB0443165	LA760026276	LA ABS SOFT O O GWP	1	91.00	9778330897899	26/07/2020 05:45:25 PM
AJ014	26/07/2020	30	1151387	JP	BZ097410	CALL10	Lala Call & Collect	1	0.00	3150000019497	26/07/2020 05:49:16 PM
AJ014	26/07/2020	30	1151387	JP	BZ097410	LA760035107	MANUFIQUE SENSITIVE B20ML	1	116.00	3794985262369	26/07/2020 05:48:13 PM
AJ014	26/07/2020	30	1151387	JP	BZ097410	LA760034622	PC SOFT CREAM P60ML /NF	1	425.00	3794985357172	26/07/2020 05:48:22 PM
AJ014	26/07/2020	30	1151387	JP	BZ097410	LA760074150	GNF Sensitive Mask Asia X7 FG	1	220.00	5182192786817	26/07/2020 05:48:30 PM
AJ014	26/07/2020	30	1151387	JP	BZ097410	LA760040391	CLEAR SPOT ERASER 30ML FG QD	1	155.00	5182192792807	26/07/2020 05:48:05 PM
AJ014	26/07/2020	30	1151387	JP	BZ097410	LA760029772	LA GNF SEN O O GWP	1	67.00	9778330897827	26/07/2020 05:48:48 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	CALL10	Lala Call & Collect	1	0.00	3150000019497	27/07/2020 04:39:55 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	LA760071385	MANUFIQUE ADV EYE CARE J15ML	1	107.00	3794985862991	27/07/2020 04:38:45 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	LA760065945	ADV GEN LIGHT PEARL LASHE B20ML /NF	1	117.00	3794985988505	27/07/2020 04:38:37 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	LA760032181	LA AJSS20 GWP GEN	1	89.00	9778330897379	27/07/2020 04:39:31 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	LA760059823	LA AJSS20 GWP HYD	1	62.00	9778330897397	27/07/2020 04:39:41 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	LA760066480	LA GNF EYE 15ML O O GWP	1	47.00	9778330897810	27/07/2020 04:38:52 PM
AJ014	27/07/2020	30	1151390	JP	BU0230290	LA760031157	LA LIGHT PEARL O O GWP	1	35.00	9778330897850	27/07/2020 04:39:22 PM
AJ019	28/07/2020	30	129960	LH	AN0437437	ES690038550	TC VELVET CREAM 211 FG	1	62.00	3794986583101	28/07/2020 04:04:26 PM
AJ019	28/07/2020	30	129960	LH	AN0437437	ES690016559	TC VELVET CREAM 206 FG	1	62.00	3794986589786	28/07/2020 04:04:34 PM
AJ019	28/07/2020	30	129960	LH	AN0437437	ES690077059	TREND THE SLIM WAND 2020 21 OS	1	62.00	3794986758518	28/07/2020 04:04:14 PM
AJ019	28/07/2020	30	129960	LH	AN0437437	CALL50	ES Call & Collect	1	0.00	3150000019536	28/07/2020 04:03:50 PM
HM047	28/07/2020	30	149292	HR	AX0535663	BE660049584	DESIGNER LIFT 4 FL30ML	1	112.00	3785797565606	28/07/2020 11:22:34 AM
HM047	28/07/2020	30	149292	HR	AX0535663	BE660010553	RENO ETK CLASSICO 10ML /MAD	1	58.00	3794983707478	28/07/2020 11:22:20 AM
HM047	28/07/2020	30	149292	HR	AX0535663	BE660053013	LIP MAGNET 602	1	59.00	3794984822012	28/07/2020 11:23:31 AM
HM047	28/07/2020	30	149292	HR	AX0535663	BE660025696	SMOOTH SILK BROW PENCIL 2	1	48.00	3794986094424	28/07/2020 11:23:15 AM
HM047	28/07/2020	30	149292	HR	AX0535663	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	28/07/2020 11:22:52 AM
HM047	28/07/2020	30	149294	HR	BV0521179	BE660026505	LUMINOUS SILK 6 F/P30ML	1	100.00	3528390627443	28/07/2020 02:52:28 PM
HM047	28/07/2020	30	149294	HR	BV0521179	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	28/07/2020 02:52:24 PM
HM047	28/07/2020	30	167322	NP	CW0215241	CALL20	Bacci Call & Collect	1	0.00	3150000019520	28/07/2020 01:25:30 PM
HM047	28/07/2020	30	167322	NP	CW0215241	BA660033335	REWIND SOOTH MASQUE 5ML PKT	1	46.00	3786269882816	28/07/2020 01:39:36 PM
HM047	28/07/2020	30	167322	NP	CW0215241	BA660056912	VITAL SS SUPER SERUM 4ML DLX	1	81.00	3786270869140	28/07/2020 01:39:30 PM
HM047	28/07/2020	30	167322	NP	CW0215241	BA660078595	PINEAPPLE PAPAYA FACIAL SCRUB 100ML	1	45.00	3885204439219	28/07/2020 01:25:05 PM
HM047	28/07/2020	30	167322	NP	CW0215241	BA660016841	CREME DE CORPS 5ML PKT	2	52.00	3885204448822	28/07/2020 01:39:39 PM
HM055	28/07/2020	30	1125552	KD	BN079597	CALL20	Bacci Call & Collect	1	0.00	3150000019520	28/07/2020 04:24:22 PM
HM055	28/07/2020	30	1125552	KD	BN079597	BA660022320	CC DARK SPOT 30ML	1	84.00	3786268712769	28/07/2020 04:23:37 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	CALL10	Lala Call & Collect	1	0.00	3150000019497	28/07/2020 12:58:21 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760017200	PC CR YEUX J20ML	1	230.00	3794985651037	28/07/2020 12:56:53 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760071081	PC RICH CREAM RECH J60ML	1	425.00	3794985651619	28/07/2020 12:56:40 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760071385	MANUFIQUE ADV EYE CARE J15ML	1	107.00	3794985862991	28/07/2020 12:56:50 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760049004	GEN ABS - RECRUITMENT GIFT 1H20	1	75.00	9778330896357	28/07/2020 12:57:15 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760053820	LA AJSS20 GWP REN	1	75.00	9778330897372	28/07/2020 12:56:59 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760032181	LA AJSS20 GWP GEN	1	89.00	9778330897379	28/07/2020 12:57:11 PM
AJ027	28/07/2020	30	1140563	EN	CZ039975	LA760059823	LA AJSS20 GWP HYD	1	62.00	9778330897397	28/07/2020 12:57:05 PM
AJ019	29/07/2020	30	129962	LH	AI080967	ES690023089	NIGHT REGENOT SERUM DOSE 1ML	1	73.00	3794986271627	29/07/2020 12:14:09 PM
AJ019	29/07/2020	30	129962	LH	AI080967	ES690049475	GEN NEON WATER Night Cream 1.2 ML SAMP	1	0.00	3794986466300	29/07/2020 12:14:03 PM
AJ019	29/07/2020	30	129962	LH	AI080967	ES690023682	TC VELVET CREAM 212 FG	1	62.00	3794986583109	29/07/2020 12:13:10 PM
AJ019	29/07/2020	30	129962	LH	AI080967	ES690016575	TOTAL HAUTE 34	1	62.00	3794986583517	29/07/2020 12:13:32 PM
AJ019	29/07/2020	30	129962	LH	AI080967	ES690016559	TC VELVET CREAM 206 FG	1	62.00	3794986589786	29/07/2020 12:13:22 PM
AJ019	29/07/2020	30	129962	LH	AI080967	CALL50	ES Call & Collect	1	0.00	3150000019536	29/07/2020 12:13:37 PM
AJ019	29/07/2020	30	129967	LH	BG0354595	ES690057169	TOTAL HAUTE 8	1	62.00	3794985294888	29/07/2020 04:45:52 PM
AJ019	29/07/2020	30	129967	LH	BG0354595	ES690073971	ROUGE PUR HAUTE THE SLIM 7	1	62.00	3794985746959	29/07/2020 04:46:01 PM
AJ019	29/07/2020	30	129967	LH	BG0354595	ES690061671	SAMPLING CARD VAL WATER STAIN	1	0.00	3794986187492	29/07/2020 04:45:24 PM
AJ019	29/07/2020	30	129967	LH	BG0354595	ES690023089	NIGHT REGENOT SERUM DOSE 1ML	1	73.00	3794986271627	29/07/2020 04:45:31 PM
AJ019	29/07/2020	30	129967	LH	BG0354595	CALL50	ES Call & Collect	1	0.00	3150000019536	29/07/2020 04:45:45 PM
AJ019	29/07/2020	30	145627	JS	BZ029688	ES690054854	SHOT LINES AWAY F30ML MV	1	109.00	3794985972179	29/07/2020 03:19:49 PM
AJ019	29/07/2020	30	145627	JS	BZ029688	ES690054012	SHOT HYDRA GENUNCE LTN F200ML MV	1	80.00	3794985972531	29/07/2020 03:21:49 PM
AJ019	29/07/2020	30	145627	JS	BZ029688	ES690021035	SHOT PERFECT PLUMPER CRM J50ML MV	1	118.00	3794985972612	29/07/2020 03:19:41 PM
AJ019	29/07/2020	30	145627	JS	BZ029688	ES690067476	ES AJDKIT 2H2020	1	30.00	9778330898003	29/07/2020 03:21:59 PM
AJ019	29/07/2020	30	145627	JS	BZ029688	CALL50	ES Call & Collect	1	0.00	3150000019536	29/07/2020 03:22:17 PM
HM047	29/07/2020	30	149298	HR	BP0254112	BE660059403	AD GIOIA Night Cream 1.2ML SPRAY SAM	1	0.00	3785797231847	29/07/2020 03:17:54 PM
HM047	29/07/2020	30	149298	HR	BP0254112	BE660034511	LUMINOUS SILK 5.25 F/P30ML /NF	1	100.00	3785797473987	29/07/2020 03:17:39 PM
HM047	29/07/2020	30	149298	HR	BP0254112	BE660016758	SI PASSIONE Night Cream 1.2ML ECH/DOC /MAD	1	28.00	3794985594690	29/07/2020 03:18:02 PM
HM047	29/07/2020	30	149298	HR	BP0254112	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	29/07/2020 03:17:47 PM
AJ010	29/07/2020	30	167691	MD	AA0379142	CALL20	Bacci Call & Collect	1	0.00	3150000019520	29/07/2020 01:43:59 PM
AJ010	29/07/2020	30	167691	MD	AA0379142	BA660050546	AGE DEFIER CLEANSER 150ML OS	1	44.00	3786270036533	29/07/2020 01:43:45 PM
AJ010	29/07/2020	30	167691	MD	AA0379142	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	29/07/2020 01:43:15 PM
AJ010	29/07/2020	30	167691	MD	AA0379142	BA660014391	RARE FIND PORE CLNSNG MASQUE 5OZ	1	47.00	3786273790039	29/07/2020 01:42:57 PM
HM055	29/07/2020	30	1125582	KD	BH0215938	CALL20	Bacci Call & Collect	1	0.00	3150000019520	29/07/2020 02:55:31 PM
HM055	29/07/2020	30	1125582	KD	BH0215938	BA660061509	AVOCADO EYE .5OZ/14ML	1	50.00	3885204450134	29/07/2020 02:55:09 PM
HM055	29/07/2020	30	1125590	YS	BJ0278292	CALL20	Bacci Call & Collect	1	0.00	3150000019520	29/07/2020 04:16:21 PM
HM055	29/07/2020	30	1125590	YS	BJ0278292	BA660029670	CANNABIS HRBL CONC 1.5ML PKT	1	59.00	3786270649773	29/07/2020 04:14:45 PM
HM055	29/07/2020	30	1125590	YS	BJ0278292	BA660014391	RARE FIND PORE CLNSNG MASQUE 5OZ	1	47.00	3786273790039	29/07/2020 04:14:35 PM
MB067	29/07/2020	30	1127263	JC	CI0474609	CALL10	Lala Call & Collect	1	0.00	3150000019497	29/07/2020 11:01:00 AM
MB067	29/07/2020	30	1127263	JC	CI0474609	LA760033238	NUTR VISAGE T125ML /NF	1	170.00	3305143278310	29/07/2020 10:59:43 AM
MB067	29/07/2020	30	1127263	JC	CI0474609	LA760069954	ZEN CR PS P50M ASIE /NG	1	92.00	3785809159286	29/07/2020 10:59:46 AM
MB067	29/07/2020	30	1127263	JC	CI0474609	LA760020624	IDOL SAMPLING CARD 1.2ML	1	0.00	3794986260903	29/07/2020 11:01:32 AM
MB067	29/07/2020	30	1127263	JC	CI0474609	LA760025039	LA CNY 2020 GWP	1	48.00	9778330896172	29/07/2020 11:01:13 AM
HM055	30/07/2020	30	135767	AH	CY0518645	VU860022727	GRANDIOSE EXTREME	1	59.00	3794984875410	30/07/2020 12:14:50 PM
HM055	30/07/2020	30	135767	AH	CY0518645	LA760028361	TIU SPF15 02 F/P30ML /RP	1	64.00	3794985001740	30/07/2020 12:14:20 PM
HM055	30/07/2020	30	135767	AH	CY0518645	CALL10	Lala Call & Collect	1	0.00	3150000019497	30/07/2020 12:15:07 PM
HM055	30/07/2020	30	144175	LK	CG0134220	VU860054068	GEN GEN YX LP & GEN SERUM DUO S1 14 GWP	1	46.00	3785809969304	30/07/2020 06:48:41 PM
HM055	30/07/2020	30	144175	LK	CG0134220	LA760057857	RML LIGHT CR J50ML/GNF1ML	1	168.00	3785810165794	30/07/2020 06:49:05 PM
HM055	30/07/2020	30	144175	LK	CG0134220	LA760020624	IDOL SAMPLING CARD 1.2ML	1	0.00	3794986260903	30/07/2020 06:49:21 PM
HM055	30/07/2020	30	144175	LK	CG0134220	LA760020369	LVEB NEW Night Cream INTENSE SAMPLE 1.2ML	1	0.00	3794986612984	30/07/2020 06:49:25 PM
HM055	30/07/2020	30	144175	LK	CG0134220	LA760057369	TIU 24H COMPACT 04 /FIL	2	75.00	3794984169525	30/07/2020 06:48:09 PM
HM055	30/07/2020	30	144224	YS	CZ0279241	VU860067232	EYELASH CURLER N	1	33.00	5182192418396	30/07/2020 01:34:40 PM
HM055	30/07/2020	30	144224	YS	CZ0279241	CALL40	Vu Call & Collect	1	0.00	3150000019512	30/07/2020 01:35:24 PM
HM055	30/07/2020	30	144233	YS	AL0288963	VU860032164	ULTIME8 CREAM J50ML	1	165.00	5182192702954	30/07/2020 04:29:47 PM
HM055	30/07/2020	30	144233	YS	AL0288963	CALL40	Vu Call & Collect	1	0.00	3150000019512	30/07/2020 04:31:10 PM
AJ019	30/07/2020	30	145629	JS	CP0233034	ES690022274	VERNIS A LEVRES WATER STAIN 617	1	50.15	3794986184413	30/07/2020 01:31:29 PM
AJ019	30/07/2020	30	145629	JS	CP0233034	ES690023682	TC VELVET CREAM 212 FG	1	62.00	3794986583109	30/07/2020 01:31:12 PM
AJ019	30/07/2020	30	145629	JS	CP0233034	ES690037796	TC VELVET CREAM 214 OS FG	1	62.00	3794986583133	30/07/2020 01:31:46 PM
AJ019	30/07/2020	30	145629	JS	CP0233034	CALL50	ES Call & Collect	1	0.00	3150000019536	30/07/2020 01:30:45 PM
AJ010	30/07/2020	30	167697	MD	CI0476257	CALL20	Bacci Call & Collect	1	0.00	3150000019520	30/07/2020 10:16:17 AM
AJ010	30/07/2020	30	167697	MD	CI0476257	BA660031472	MID RECOVERY CLNSING OIL 40ML DLX	1	32.00	3786269873400	30/07/2020 10:08:40 AM
AJ010	30/07/2020	30	167697	MD	CI0476257	BA660037972	CC BRTNG SMTHG MST TRMT 50ML INTL	1	73.00	3786269898749	30/07/2020 10:11:26 AM
AJ010	30/07/2020	30	167697	MD	CI0476257	BA660043797	PSLRC EYE 1.5 ML PCKTTE	1	68.00	3786270751709	30/07/2020 10:09:40 AM
AJ010	30/07/2020	30	167697	MD	CI0476257	BA660018876	MID RECOV EYE 1.5ML PKT	1	53.00	3786273841243	30/07/2020 10:09:35 AM
AJ010	30/07/2020	30	167697	MD	CI0476257	BA660011972	ULTMT STRGTH HAND SALVE 75ML	1	27.00	3885204443923	30/07/2020 10:12:05 AM
AJ010	30/07/2020	30	167697	MD	CI0476257	BA660033077	ULTRA FACIAL CREAM 7ML DLX	2	51.00	3786268878587	30/07/2020 10:13:14 AM
AJ041	30/07/2020	30	195002	KS	AO0484421	LA760028576	GEN RML CR YEUX 15ML	1	122.00	3785809303275	30/07/2020 05:43:57 PM
AJ041	30/07/2020	30	195002	KS	AO0484421	LA760065945	ADV GEN LIGHT PEARL LASHE B20ML /NF	1	117.00	3794985988505	30/07/2020 05:43:47 PM
AJ041	30/07/2020	30	195002	KS	AO0484421	LA760053820	LA AJSS20 GWP REN	1	75.00	9778330897372	30/07/2020 05:44:14 PM
AJ041	30/07/2020	30	195002	KS	AO0484421	CALL10	Lala Call & Collect	1	0.00	3150000019497	30/07/2020 05:44:22 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690018961	TE BLUR PRIMER P/B30ML	1	72.00	3794983648663	31/07/2020 03:09:46 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690021066	TOTAL HAUTE 9	1	62.00	3794985294895	31/07/2020 03:09:57 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690063592	TOTAL HAUTE 16	1	62.00	3794985294968	31/07/2020 03:10:21 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690021112	TC VELVET CREAM 213 OS FG	1	26.00	3794986583115	31/07/2020 03:09:26 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690016575	TOTAL HAUTE 34	1	62.00	3794986583517	31/07/2020 03:10:06 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690048789	TC VELVET CREAM 204 FG	1	77.00	3794986589771	31/07/2020 03:09:15 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690056743	TC VELVET CREAM 216 FG	1	62.00	3794986589793	31/07/2020 03:09:36 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690012447	Night Cream LE CLARITE 30 FG	1	98.00	5182192744591	31/07/2020 03:10:36 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	CALL50	ES Call & Collect	1	0.00	3150000019536	31/07/2020 03:10:48 PM
AJ019	31/07/2020	30	129982	LH	AT0373551	ES690075667	SHOT NIGHT REGENOT T7ML TS	2	53.00	3794985971132	31/07/2020 03:12:50 PM
AJ019	31/07/2020	30	145636	JS	AW0357695	ES690018906	TREND WAND 2020 119 OS	1	59.00	3794986708855	31/07/2020 10:26:53 AM
AJ019	31/07/2020	30	145636	JS	AW0357695	ES690064726	RVS WAND 2020 120 OS	1	59.00	3794986708911	31/07/2020 10:27:06 AM
AJ019	31/07/2020	30	145636	JS	AW0357695	ES690067476	ES AJDKIT 2H2020	1	30.00	9778330898003	31/07/2020 10:28:29 AM
