Store Code	Date	Retail Week	Transaction ID	Agent Code	Customer Code	Line Item ID	Line Item Description	Quantity	Line Item Price	Line barcode	Line creation date
AJ027	07/06/2020	23	1101300	RW	BW0304119	CALL50	ES Call & Collect	1	0.00	3150000019536	07/06/2020 02:27:44 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	CALL20	Bacci Call & Collect	1	0.00	3150000019520	07/06/2020 03:41:11 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660060850	ULTRA FACIAL CREAM 50ML	1	51.00	3786268878795	07/06/2020 03:41:08 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660060949	ULTRA FACIAL MASQUE 3ML PKT	1	50.00	3786269019296	07/06/2020 03:43:08 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660074470	HYD PLUMP RETEX SERUM CONC 3ML PCKT	1	76.00	3786269150622	07/06/2020 03:43:13 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660033335	REWIND SOOTH MASQUE 5ML PKT	1	46.00	3786269882816	07/06/2020 03:43:10 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660037573	SUPERBLY DEO 75ML INTL	1	35.00	3786270269031	07/06/2020 03:41:03 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660069965	VITAL SS SUPER SERUM 1.5ML PKT	1	62.00	3786270869180	07/06/2020 03:43:16 PM
HM055	07/06/2020	23	1123555	KD	CJ0412849	BA660018876	MID RECOV EYE 1.5ML PKT	1	53.00	3786273841243	07/06/2020 03:43:06 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660048781	HYD PLUMP RETEX SERUM CONC 5ML DLX	1	77.00	3786269150582	07/06/2020 01:36:56 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660075671	GENDY FUEL WASH 30ML DLX	1	48.00	3786269423638	07/06/2020 01:31:38 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660021311	REWIND FOAMING WASH 500ML	1	75.00	3786269423717	07/06/2020 12:41:05 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660020054	REWIND FOAMING WASH 75ML	1	24.00	3786269440775	07/06/2020 12:41:01 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660011979	CDC DRY GENDY OIL 40ML DLX	1	65.00	3786270142329	07/06/2020 01:38:45 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660020570	CLEAR CORR EXFOL CLNSR 30ML DLX	2	92.00	3786270216126	07/06/2020 01:38:38 PM
AJ027	07/06/2020	23	1123712	AO	AO025670	BA660032148	BH SPOT TREATMENT RENO 1.5ML PCKT	3	27.00	3786269867445	07/06/2020 01:39:01 PM
AJ027	07/06/2020	23	1123715	AO	AM0159091	BA660061509	AVOCADO EYE .5OZ/14ML	1	50.00	3885204450134	07/06/2020 02:08:11 PM
AJ027	07/06/2020	23	1123715	AO	AM0159091	BA660059758	ULTRA FACIAL CREAM 3ML PCKT	2	67.00	3786268790302	07/06/2020 02:08:35 PM
AJ027	07/06/2020	23	1123715	AO	AM0159091	BA660018876	MID RECOV EYE 1.5ML PKT	4	53.00	3786273841243	07/06/2020 02:08:18 PM
AJ027	07/06/2020	23	1123718	AO	CM0517723	BA660028968	ULTRA FACIAL CLEANSER 150ML	1	33.00	3786268525402	07/06/2020 02:47:22 PM
AJ027	07/06/2020	23	1123718	AO	CM0517723	BA660018186	FRESH FACE CLEANSER 30ML DLX	1	59.00	3786268737556	07/06/2020 02:47:40 PM
AJ027	07/06/2020	23	1123718	AO	CM0517723	BA660079135	MAGIC OIL HAIR CONC 125ML OS	1	36.00	3786268763880	07/06/2020 02:47:28 PM
AJ027	07/06/2020	23	1123718	AO	CM0517723	BA660075645	FF# NO SHINE HYDRATOR DLX	1	55.00	3786268806636	07/06/2020 02:58:25 PM
AJ027	07/06/2020	23	1123718	AO	CM0517723	BA660027086	SF OIL COLOR PRESERV COND 30ML DLX	1	40.00	3786273780450	07/06/2020 02:59:33 PM
AJ027	07/06/2020	23	1123718	AO	CM0517723	BA660026238	AVOCADO OIL HAIR MASK 250ML	1	46.00	3885204454468	07/06/2020 02:47:15 PM
AJ027	07/06/2020	23	1123719	AO	AI0228918	BA660021311	REWIND FOAMING WASH 500ML	1	75.00	3786269423717	07/06/2020 03:03:02 PM
AJ027	07/06/2020	23	1123719	AO	AI0228918	BA660043460	ULTRA FACIAL MASQUE 7ML DLX	2	73.00	3786269019246	07/06/2020 03:03:09 PM
AJ027	07/06/2020	23	1123719	AO	AI0228918	BA660011972	ULTMT STRGTH HAND SALVE 75ML	2	27.00	3885204443923	07/06/2020 03:01:26 PM
AJ027	07/06/2020	23	1123720	AO	BB0578569	BA660054384	UF OIL FREE GEL CRM 125ML	1	84.00	3786268837405	07/06/2020 03:06:55 PM
AJ027	07/06/2020	23	1123720	AO	BB0578569	BA660069836	REWIND WATER CREAM 3ML PKT	2	40.00	3786270590100	07/06/2020 03:07:06 PM
AJ027	07/06/2020	23	1123720	AO	BB0578569	BA660018876	MID RECOV EYE 1.5ML PKT	2	53.00	3786273841243	07/06/2020 03:06:28 PM
AJ027	07/06/2020	23	1123723	AO	AL064952	BA660043460	ULTRA FACIAL MASQUE 7ML DLX	1	73.00	3786269019246	07/06/2020 04:19:39 PM
AJ027	07/06/2020	23	1123723	AO	AL064952	BA660013303	MID RECOV CONC 30ML	1	72.00	3786273806616	07/06/2020 04:17:33 PM
AJ027	07/06/2020	23	1123723	AO	AL064952	BA660057940	REWIND TONER - 500ML FG	1	92.00	3885204447305	07/06/2020 04:17:30 PM
AJ027	07/06/2020	23	1123723	AO	AL064952	BA660040767	CDC CLNS GENDY OIL 5ML PKT	2	40.00	3786270097255	07/06/2020 04:19:49 PM
AJ027	07/06/2020	23	1123723	AO	AL064952	BA660029048	CNTLLA SNSTV FCL CLNSR 3ML PKT	2	29.00	3786270458237	07/06/2020 04:19:56 PM
AJ027	07/06/2020	23	1123723	AO	AL064952	BA660036577	AMINO ACID COND 30ML DLX	2	80.00	3786273752513	07/06/2020 04:19:32 PM
AJ027	07/06/2020	23	1123727	AO	BN0448727	BA660045370	SUPER MULTI CORRECT CREAM 7ML DLX	1	87.00	3786268995897	07/06/2020 05:29:27 PM
AJ027	07/06/2020	23	1123727	AO	BN0448727	BA660052684	BUTTERSTICK NAT NUDE SPF30 4G INTL	1	27.00	3786270214693	07/06/2020 05:29:09 PM
AJ027	07/06/2020	23	1123727	AO	BN0448727	BA660067571	BUTTERSTICK TCH BERRY SPF30 4G INTL	1	27.00	3786270214782	07/06/2020 05:29:19 PM
AJ027	07/06/2020	23	1123727	AO	BN0448727	BA660025579	BUTTERSTICK POP PEONY SPF30 4G INTL	1	27.00	3786270214822	07/06/2020 05:28:19 PM
AJ027	07/06/2020	23	1123728	AO	CS0378654	BA660028968	ULTRA FACIAL CLEANSER 150ML	1	33.00	3786268525402	07/06/2020 05:30:30 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660045370	SUPER MULTI CORRECT CREAM 7ML DLX	1	87.00	3786268995897	07/06/2020 05:57:45 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660043460	ULTRA FACIAL MASQUE 7ML DLX	1	73.00	3786269019246	07/06/2020 05:57:50 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660057901	CC BRTNG SMTHG MST TRMT 7ML DLX INT	1	68.00	3786269898789	07/06/2020 05:57:39 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660050546	AGE DEFIER CLEANSER 150ML OS	1	44.00	3786270036533	07/06/2020 05:54:13 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660064544	PSLRC 5ML DLX	1	72.00	3786270113231	07/06/2020 05:56:39 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660054104	ULTRA FACIAL OILFREE TONER 40ML DLX	1	27.00	3786273834764	07/06/2020 05:56:42 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660072207	ULTRA FACIAL MOISTURIZER 1.0OZ/30ML	1	50.00	3885204441908	07/06/2020 05:56:46 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660022017	REWIND TONER 40ML DLX	1	72.00	3885204449456	07/06/2020 05:56:59 PM
AJ027	07/06/2020	23	1123729	LT	CJ0575695	BA660068745	ULTRA FACIAL CREAM 125ML	5	84.00	3786273780239	07/06/2020 05:48:56 PM
MB062	08/06/2020	23	140622	GP	AO0589588	ES690018961	TE BLUR PRIMER P/B30ML	1	72.00	3794983648663	08/06/2020 04:29:18 PM
MB062	08/06/2020	23	140622	GP	AO0589588	CALL50	ES Call & Collect	1	0.00	3150000019536	08/06/2020 04:32:10 PM
HM050	08/06/2020	23	158467	LK	CJ0378866	CALL20	Bacci Call & Collect	1	0.00	3150000019520	08/06/2020 01:23:19 PM
HM050	08/06/2020	23	158467	LK	CJ0378866	BA660048781	HYD PLUMP RETEX SERUM CONC 5ML DLX	1	77.00	3786269150582	08/06/2020 01:23:10 PM
HM050	08/06/2020	23	158467	LK	CJ0378866	BA660012395	PSLRC 50ML	1	105.00	3786270112895	08/06/2020 01:21:54 PM
HM050	08/06/2020	23	158467	LK	CJ0378866	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	08/06/2020 01:21:57 PM
HM050	08/06/2020	23	158467	LK	CJ0378866	BA660072207	ULTRA FACIAL MOISTURIZER 1.0OZ/30ML	1	50.00	3885204441908	08/06/2020 01:23:08 PM
AJ019	08/06/2020	23	165921	LH	CX0184701	BE660069507	Beauvoir TO GO 2 B15GR / NF	1	109.00	3794985208250	08/06/2020 01:53:45 PM
AJ019	08/06/2020	23	165921	LH	CX0184701	BE660063025	Beauvoir TO GO 3 B15GR	1	109.00	3794985208258	08/06/2020 01:53:57 PM
MB088	08/06/2020	23	192652	DD	CS0285606	LA760076123	PC MASK J75ML /NP	1	295.00	3794984409571	08/06/2020 12:55:26 PM
MB088	08/06/2020	23	192652	DD	CS0285606	LA760057843	PC ROSE ESSENCE F150ML	1	187.00	3794985585357	08/06/2020 12:56:42 PM
MB088	08/06/2020	23	192652	DD	CS0285606	ES690029003	ABS OLEO SERUM P/B30ML /NF	1	365.00	3794985650981	08/06/2020 12:55:39 PM
MB088	08/06/2020	23	192652	DD	CS0285606	LA760071081	PC RICH CREAM RECH J60ML	1	425.00	3794985651619	08/06/2020 12:55:58 PM
MB088	08/06/2020	23	192652	DD	CS0285606	CALL10	Lala Call & Collect	1	0.00	3150000019497	08/06/2020 12:56:15 PM
AJ027	08/06/2020	23	1123731	AO	CI099174	BA660060850	ULTRA FACIAL CREAM 50ML	1	51.00	3786268878795	08/06/2020 01:19:56 PM
AJ027	08/06/2020	23	1123731	AO	CI099174	BA660032140	REWIND TONER 125 ML FG	1	34.00	3885204435340	08/06/2020 01:20:08 PM
AJ027	08/06/2020	23	1123731	AO	CI099174	BA660029048	CNTLLA SNSTV FCL CLNSR 3ML PKT	2	29.00	3786270458237	08/06/2020 01:20:21 PM
AJ027	08/06/2020	23	1123731	AO	CI099174	BA660032148	BH SPOT TREATMENT RENO 1.5ML PCKT	3	27.00	3786269867445	08/06/2020 01:20:30 PM
MB079	09/06/2020	23	134839	JL	CX0491432	LA760064465	TRL 330 BIS N P/B30ML OTC	1	81.00	3794986517142	09/06/2020 01:25:51 PM
MB079	09/06/2020	23	134839	JL	CX0491432	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 01:26:23 PM
MB079	09/06/2020	23	134841	JL	AO0414455	LA760055914	IDOL Night Cream V25ML/NP	1	85.00	3794986271620	09/06/2020 04:22:16 PM
MB079	09/06/2020	23	134841	JL	AO0414455	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 04:22:59 PM
AJ019	09/06/2020	23	165926	LH	BV0258773	BE660020935	SI Night Cream SPRAY 50ML	1	150.00	3785797907409	09/06/2020 03:42:45 PM
AJ019	09/06/2020	23	165926	LH	BV0258773	BE660029400	LIP MAESTRO 405 /NG	1	58.00	3785798179047	09/06/2020 03:43:26 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	CALL20	Bacci Call & Collect	1	0.00	3150000019520	09/06/2020 01:15:41 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	BA660028968	ULTRA FACIAL CLEANSER 150ML	1	33.00	3786268525402	09/06/2020 01:13:05 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	BA660071498	LILLY FLWR TRMT ESSNCE 40ML DLX	1	70.00	3786269313849	09/06/2020 01:13:00 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	BA660021089	CLEAR CORR EXFOL CLNSR 3ML PKT	1	50.00	3786270216166	09/06/2020 01:12:56 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	09/06/2020 01:13:15 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	BA660022408	REWIND TONER - 250ML FG	1	58.00	3885204447287	09/06/2020 01:13:10 PM
AJ010	09/06/2020	23	166782	MD	BH0590282	BA660061509	AVOCADO EYE .5OZ/14ML	1	50.00	3885204450134	09/06/2020 01:15:21 PM
AJ010	09/06/2020	23	170974	BV	AQ0244412	LA760055996	MANUFIQUE SERUM T5ML SAM /NU	1	0.00	3785809628550	09/06/2020 05:46:50 PM
AJ010	09/06/2020	23	170974	BV	AQ0244412	LA760048216	ELITE 02 T/15ML	1	63.00	3794984519797	09/06/2020 05:43:04 PM
AJ010	09/06/2020	23	170974	BV	AQ0244412	LA760048976	MANUFIQUE SERUM B115ML	1	305.00	3794986134309	09/06/2020 05:45:37 PM
AJ010	09/06/2020	23	170974	BV	AQ0244412	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 05:47:16 PM
AJ027	09/06/2020	23	178802	AO	BM0243290	LA760055757	BI FACIL EYE B125ML /NG2	1	60.00	3305145931851	09/06/2020 11:22:16 AM
AJ027	09/06/2020	23	178802	AO	BM0243290	LA760026911	HYPO DOLL EYES 01	1	56.00	3785809189872	09/06/2020 11:22:42 AM
AJ027	09/06/2020	23	178802	AO	BM0243290	LA760024449	TEINT RENERGIE 260 BIS N  30ML	1	82.00	3786269160665	09/06/2020 11:22:02 AM
AJ027	09/06/2020	23	178802	AO	BM0243290	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 11:23:14 AM
AJ027	09/06/2020	23	178803	AO	CG0205081	LA760052093	ABS EXT RITUAL EYES J15ML /NF	1	410.00	3785809719074	09/06/2020 12:31:07 PM
AJ027	09/06/2020	23	178803	AO	CG0205081	LA760024276	RML CREAM 50ML ROUTINE SET20	1	173.00	3794986613871	09/06/2020 12:28:51 PM
AJ027	09/06/2020	23	178803	AO	CG0205081	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 12:31:51 PM
AJ019	09/06/2020	23	185287	LK	CF0241992	LA760072568	BLISS L EXTRAIT EYES J5ML TS	1	58.00	3785809719368	09/06/2020 11:17:17 AM
AJ019	09/06/2020	23	185287	LK	CF0241992	LA760020624	IDOL SAMPLING CARD 1.2ML	1	0.00	3794986260903	09/06/2020 11:17:20 AM
AJ019	09/06/2020	23	185287	LK	CF0241992	LA760029756	GEN MDAY BLISS SOFT SET 20	1	435.00	9778330896243	09/06/2020 11:16:38 AM
AJ019	09/06/2020	23	185287	LK	CF0241992	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 11:16:24 AM
MB080	09/06/2020	23	1233396	SD	CS0260215	CALL10	Lala Call & Collect	1	0.00	3150000019497	09/06/2020 01:06:50 PM
MB080	09/06/2020	23	1233396	SD	CS0260215	LA760018030	LA TIU CLARITE PRESET 02 INTER	1	58.65	3794984996286	09/06/2020 01:01:50 PM
MB079	10/06/2020	23	134842	JL	AF0115687	LA760067494	QUE YOUTH ACT CREAM 50ML	1	145.00	3785808626086	10/06/2020 10:53:06 AM
MB079	10/06/2020	23	134842	JL	AF0115687	CALL10	Lala Call & Collect	1	0.00	3150000019497	10/06/2020 10:53:33 AM
MB079	10/06/2020	23	134845	JL	BW013463	LA760029153	IDOL V75ML/NP	1	150.00	3794986260856	10/06/2020 02:42:15 PM
MB079	10/06/2020	23	134845	JL	BW013463	CALL10	Lala Call & Collect	1	0.00	3150000019497	10/06/2020 02:42:36 PM
AJ010	10/06/2020	23	148566	MD	BC0198292	ES690015654	ROUGE PUR HAUTE 49/NF	1	59.00	3533712283198	10/06/2020 01:24:23 PM
AJ010	10/06/2020	23	148566	MD	BC0198292	ES690023089	NIGHT REGENOT SERUM DOSE 1ML	1	73.00	3794986271627	10/06/2020 02:04:55 PM
AJ010	10/06/2020	23	148566	MD	BC0198292	ES690049475	GEN NEON WATER Night Cream 1.2 ML SAMP	1	0.00	3794986466300	10/06/2020 02:04:41 PM
AJ010	10/06/2020	23	148566	MD	BC0198292	CALL50	ES Call & Collect	1	0.00	3150000019536	10/06/2020 02:05:19 PM
HM047	10/06/2020	23	165862	NP	AN0195332	CALL20	Bacci Call & Collect	1	0.00	3150000019520	10/06/2020 10:16:12 AM
HM047	10/06/2020	23	165862	NP	AN0195332	BA660016391	SUPER MULTI CORRECT CRM 1.7OZ/50ML	1	94.00	3786268995689	10/06/2020 10:16:08 AM
HM051	10/06/2020	23	1114254	MV	AX064224	CALL20	Bacci Call & Collect	1	0.00	3150000019520	10/06/2020 01:44:19 PM
HM051	10/06/2020	23	1114254	MV	AX064224	BA660029220	FF MOIST 75ML	1	42.00	3885204450359	10/06/2020 01:43:47 PM
HM051	10/06/2020	23	1114254	MV	AX064224	BA660032103	MUSK SHOWER GEL 8.4 OZ/250ML	1	34.00	3885204452783	10/06/2020 01:43:50 PM
HM051	10/06/2020	23	1114254	MV	AX064224	BA660066006	KIE FRESH FACE SPF15 125ml	1	56.00	9778330891767	10/06/2020 01:43:41 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	CALL20	Bacci Call & Collect	1	0.00	3150000019520	10/06/2020 03:44:29 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	BA660033279	FF EYE FUEL 15ML	1	33.00	3786270344387	10/06/2020 03:44:07 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	BA660014391	RARE FIND PORE CLNSNG MASQUE 5OZ	1	47.00	3786273790039	10/06/2020 03:43:43 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	BA660078763	ULTRA FACIAL OIL FREE CLNSR 150ML	1	31.00	3786273834908	10/06/2020 03:43:47 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	BA660022408	REWIND TONER - 250ML FG	1	58.00	3885204447287	10/06/2020 03:43:54 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	BA660040599	Bacci F.FUEL 125ML	1	57.00	3885204455059	10/06/2020 03:43:57 PM
HM051	10/06/2020	23	1114255	MV	AS0318957	BA660074992	FRESH FACE CLEANSER 250ML	1	36.00	3885204455117	10/06/2020 03:44:04 PM
AJ027	11/06/2020	23	135650	AO	AN0195332	CALL20	Bacci Call & Collect	1	0.00	3150000019520	11/06/2020 12:52:48 PM
AJ027	11/06/2020	23	135650	AO	AN0195332	BA660028968	ULTRA FACIAL CLEANSER 150ML	1	33.00	3786268525402	11/06/2020 12:53:04 PM
AJ027	11/06/2020	23	135650	AO	AN0195332	BA660022320	CC DARK SPOT 30ML	1	84.00	3786268712769	11/06/2020 12:52:51 PM
MB076	11/06/2020	23	138153	JP	AO0102918	LA760028576	GEN RML CR YEUX 15ML	1	122.00	3785809303275	11/06/2020 01:17:09 PM
MB076	11/06/2020	23	138153	JP	AO0102918	ES690023279	RML CREAM INTL J50ML/FIL	1	168.00	3794983778145	11/06/2020 01:16:59 PM
MB076	11/06/2020	23	138153	JP	AO0102918	CALL10	Lala Call & Collect	1	0.00	3150000019497	11/06/2020 01:28:03 PM
MB076	11/06/2020	23	138155	JP	CC018341	LA760023026	GEN PERFECT PART RENERGIE CRM 50ML	1	285.00	9778330886561	11/06/2020 02:02:44 PM
MB076	11/06/2020	23	138155	JP	CC018341	CALL10	Lala Call & Collect	1	0.00	3150000019497	11/06/2020 01:52:37 PM
HM054	11/06/2020	23	140355	MV	AI0161217	CALL20	Bacci Call & Collect	1	0.00	3150000019520	11/06/2020 04:03:46 PM
MB083	11/06/2020	23	156654	JW	CP0465045	LA760014571	TIUW SPF15 09 P/B30ML /RP	1	64.00	3794985343177	11/06/2020 11:41:57 AM
MB083	11/06/2020	23	156654	JW	CP0465045	CALL10	Lala Call & Collect	1	0.00	3150000019497	11/06/2020 11:42:14 AM
AJ019	11/06/2020	23	165939	MV	Lala0586637	BE660045326	DESIGNER LIFT 3 FL30ML	1	112.00	3785797565537	11/06/2020 03:28:44 PM
AJ019	11/06/2020	23	165939	MV	Lala0586637	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	11/06/2020 03:28:52 PM
AJ010	11/06/2020	23	166812	MD	BM0162101	CALL20	Bacci Call & Collect	1	0.00	3150000019520	11/06/2020 11:12:51 AM
AJ010	11/06/2020	23	166812	MD	BM0162101	BA660018186	FRESH FACE CLEANSER 30ML DLX	1	59.00	3786268737556	11/06/2020 11:12:43 AM
AJ010	11/06/2020	23	166812	MD	BM0162101	BA660062872	REWIND FOAMING WASH 230ML	1	47.00	3786269162425	11/06/2020 11:11:20 AM
AJ010	11/06/2020	23	166812	MD	BM0162101	BA660012206	DAILY REVIV CONC 30ML	1	69.00	3786269423806	11/06/2020 11:11:02 AM
AJ010	11/06/2020	23	166812	MD	BM0162101	BA660013303	MID RECOV CONC 30ML	1	72.00	3786273806616	11/06/2020 11:10:41 AM
AJ010	11/06/2020	23	166812	MD	BM0162101	BA660022017	REWIND TONER 40ML DLX	1	72.00	3885204449456	11/06/2020 11:12:07 AM
AJ010	11/06/2020	23	166812	MD	BM0162101	BA660013691	KIE FRESH FACE SPF15 75ml	1	42.00	9778330891749	11/06/2020 11:10:22 AM
AJ010	11/06/2020	23	166815	MD	BE0363284	CALL20	Bacci Call & Collect	1	0.00	3150000019520	11/06/2020 01:20:36 PM
AJ010	11/06/2020	23	166815	MD	BE0363284	BA660012395	PSLRC 50ML	1	105.00	3786270112895	11/06/2020 01:21:55 PM
AJ010	11/06/2020	23	166815	MD	BE0363284	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	11/06/2020 01:21:40 PM
AJ041	11/06/2020	23	194372	RA	BD0300341	CALL20	Bacci Call & Collect	1	0.00	3150000019520	11/06/2020 02:22:23 PM
AJ041	11/06/2020	23	194372	RA	BD0300341	BA660042764	Bacci ROSA ARCTICA CREAM 50ML	1	95.00	3786268997112	11/06/2020 02:31:57 PM
MB062	12/06/2020	23	131602	KB	CG0434986	BE660028546	CREMA NUDA 3 F/P 30ML NP	1	176.00	3794985073331	12/06/2020 01:41:32 PM
MB062	12/06/2020	23	131602	KB	CG0434986	BE660068304	Beauvoir BLUSH 54 FL3.9ML	1	69.00	3794985490268	12/06/2020 01:41:39 PM
MB062	12/06/2020	23	131602	KB	CG0434986	BE660012509	SI PASS INT Night Cream V15ML GWP	1	56.00	3794986473185	12/06/2020 01:50:12 PM
MB062	12/06/2020	23	131602	KB	CG0434986	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	12/06/2020 01:47:55 PM
MB079	12/06/2020	23	134852	JL	AP0385311	LA760057369	TIU 24H COMPACT 04 /FIL	1	75.00	3794984169525	12/06/2020 01:28:54 PM
MB079	12/06/2020	23	134852	JL	AP0385311	ES690062673	TIU SPF15 04 F/P30ML /RP	1	64.00	3794985001931	12/06/2020 01:27:47 PM
MB079	12/06/2020	23	134852	JL	AP0385311	LA760033602	HYPO 001 R18 /LEG	1	56.00	3794985769877	12/06/2020 01:28:39 PM
MB079	12/06/2020	23	134852	JL	AP0385311	LA760020624	IDOL SAMPLING CARD 1.2ML	1	0.00	3794986260903	12/06/2020 01:29:40 PM
MB079	12/06/2020	23	134852	JL	AP0385311	LA760077541	MANUFIQUE SERUM 30ML ROUTINE SET20	1	110.00	3794986613823	12/06/2020 01:28:12 PM
MB079	12/06/2020	23	134852	JL	AP0385311	CALL10	Lala Call & Collect	1	0.00	3150000019497	12/06/2020 01:29:12 PM
AJ027	12/06/2020	23	135672	TZ	CC0417932	CALL20	Bacci Call & Collect	1	0.00	3150000019520	12/06/2020 04:35:23 PM
AJ027	12/06/2020	23	135672	TZ	CC0417932	BA660076599	REWIND FOAMING WASH 30ML DLX	1	68.00	3786269162474	12/06/2020 04:36:30 PM
AJ027	12/06/2020	23	135672	TZ	CC0417932	BA660012395	PSLRC 50ML	1	105.00	3786270112895	12/06/2020 04:35:14 PM
AJ027	12/06/2020	23	135672	TZ	CC0417932	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	12/06/2020 04:35:18 PM
AJ027	12/06/2020	23	135672	TZ	CC0417932	BA660077612	MIDNIGHT RECOVERY EYE 3ML DLX	1	91.00	3786273841249	12/06/2020 04:36:39 PM
